index,title,abstract 
350,RANCANG BANGUN GAME EDUKASI BELAJAR ANGKA dan HURUF HIJAIYAH BERBASIS WEB dengan UNITY,"Dunia pendidikan mulai masuk kedalam dunia teknologi informasi. Banyak sekali kegiatan positif yang dapat membantu dalam pelaksanaan kegiatan belajar-mengajar di lingkungan pendidikan. Tidak terkecuali dalam dunia pendidikan agama, khususnya agama Islam. Sekarang cukup banyak aplikasi-aplikasi seperti Al-Qur’an digital dan jadwal shalat yang terpasang di komputer maupun laptop. Namun, untuk aplikasi kategori gameedukasi masih sedikit tersedia. Melihat perkembangan media dan teknologi maka dibuat proyek yang mengangkat judul tentang aplikasi pembelajran angka dan huruf Hijaiyah berbasis Unity2D, yaitu bagaimana membuat suatu aplikasi game 2D yang dibuat dengan UnityEngine berbasis web. Game edukasi ini bergenre shooter, dimana pemain diarahkan untuk mendengarkan lafadz soal dan menembak angka dan huruf Hijaiyah sesuai dengan soal yang dibacakan. Dengan sering bermain game ini maka player dapat lebih mengenal angka dan huruf Hijaiyah berserta lafadznya, sehingga bisa dijadikan media pembelajaran dasar Islami pada anak-anak. Menurut hasil pengamatan dari hasil uji game pada anak-anak dan juga berbagai pengalaman dalam beragam game. Dapat disimpulkan bahwa genre shootergame edukasi yang menyenangkan memiliki potensi besar untuk game edukasi yang menarik minat anak-anak untuk belajar."
351,"PERANCANGAN SISTEM INFORMASI GEOGRAFIS KESESUAIAN LAHAN SAWAH TAMBAK 
(STUDI KASUS : KECAMATAN DEKET, KABUPATEN LAMONGAN)
","Sawah merupakan lahan usaha pertanian yang secara fisik berpermukaan rata, dibatasi oleh pematang, serta dapat ditanami padi, palawija atau tanaman budidaya lainnya. Tambak merupakan lahan yang dipergunakan sebagai tempat untuk kegiatan budidaya air, baik digunakan untuk tambak budidaya ikan dan udang ataupun digunakan untuk tambak garam. Sedangkan sawah tambak sendiri merupakan lahan pertanian yang juga bisa digunakan untuk keduanya. . Tersedianya data dan informasi  sumberdaya lahan yang lengkap sangat diperlukan untuk menunjang program pembangunan pertanian yang berkelanjutan. Dalam hal ini dibutuhkan suatu sistem untuk menemukan potensi dari lahan untuk  mencari kualitas pengguaan lahan yang cocok untuk penggunaan tertentu. Sistem yang dipakai adalah sistem kesesuaian lahan. Kesesuaian lahana adalah tingkat kecocokan sebidang lahan untuk penggunaan tertentu. Dalam sistem informasi yang terkait dalam kawasan lingkungan pertambakan ataupun persawahan dibutuhkan suatu Sistem Informasi Geografi (SIG). Dimana didalam sistem ini akan meimplementasikan kesesuaian lahan yang divisualisasikan berupa peta lahan pertanian sawah tambak serta peta pencarian lahan. Dengan adanya sistem ini dapat mempermudah bagi masyarakat umum dan dinas terkait untuk melihat potensi lahan yang akan dikelola berdasarkan atribut – atribut didalamnya.  

Kata kunci : sawah tambak,  sistem informasi geografi, kesesuaian lahan,"
352,RANCANG BANGUN PERMAINAN ULAR TANGGA BERBASIS AUGMENTED REALITY,"Permainan Ular Tangga sangat tenar dikalangan anak kecil zaman dahulu. Kini permainan ini, meski telah dikemas lebih modern menggunakan berbagai petak dengan ukuran berbeda serta bidak dengan tambahan magnet, namun keberadaannya sudah semakin menghilang. Oleh karena itu, perlu implementasi Augmented Reality dalam permainan ular tangga sehingga permainan menjadi lebih menarik dan interaktif.	 Augmented Reality merupakan teknologi yang menggabungkan benda maya dua dimensi dan atau pun tiga dimensi ke dalam sebuah lingkungan nyata tiga dimensi lalu memproyeksikan benda-benda maya tersebut dalam waktu nyata. 	Pada Penelitian ini dilakukan penelitian tentang teknologi Augmented Reality yang diterapkan kedalam permainan Ular Tangga. Diharapkan penelitian ini, Augmented Reality dapat  memberikan pengalaman bermain Ular Tangga yang lebih menyenangkan. Dari sepuluh pengguna sistem dengan pertanyaan seputar permainan ular tangga ini, maka diperoleh hasil 80% menjawab bagus, 10% menjawab sedang dan 10 % lagi menjawab tidak bagus.
"
353,Pengelompokkan SMA/MA/SMK Di Kabupaten Bangkalan dalam Penggunaan Teknologi Informasi Menggunakan Metode K-Means,"Lembaga pendidikan pada jenjang SMA/MA/SMK merupakan tempat yang paling strategis guna mencetak generasi bangsa yang nantinya akan bersaing guna mengatasi isu globalisasi. Oleh karena itu harus mendapat perhatian dari pemerintah dan masyarakat. Untuk pemerintahnya sendiri berkewajiban untuk mengarahkan, membimbing, melindungi, serta memberi fasilitas kepada lembaga pendidikan tersebut. Dalam hal ini fasilitas yang diperlukan lembaga pendidikan guna menunjang untuk penaklukan isu globalisasi adalah penggunaan Teknologi Informasi (TI). Pengetahuan akan penggunaan teknologi informasi pada pendidikan setingkat SMA/MA/SMK di Kabupaten Bangkalan masih kurang terpenuhi. Dalam penelitian ini akan dilakukan pengelompokkan (clustering) yang merupakan metode dalam data mining yang membagi seluruh data pada kelompok-kelompok sesuai dengan kesamaan karakteristiknya. Pada penggunaan TI di SMA/MA/SMK akan dilakukan pengelompokkan berdasarkan kriteria TI menggunakan metode K-Means dengan funngsi jarak Manhattan Distance dari jumlah cluster = 2 sampai dengan 49. Untuk mendapatkan jumlah cluster terbaik, akan dilakukan perhitungan Sum Sequared of Error (SSE). Jumlah cluster dengan nilai SSE terkecil akan dipilih untuk dijadikan jumlah cluster terbaik untuk pengelompokkan ini. Pada uji coba yang telah dilakukan, didapatkan jumlah cluster terbaik untuk pengelompokkan ini adalah 3 cluster, karena mempunyai nilai SSE paling kecil yaitu 59.91. 

Kata Kunci : Cluster, K-Means, Manhattan Distance, Sum Sequared of Error"
354,RANCANG BANGUN PLAY WITH CAL SEBAGAI GAME EDUKASI BAHASA INGGRIS DAN MATEMATIKA PADA ANAK,"Pada era teknologi yang modern, game tidak hanya sekedar dibuat untuk bermain saja tetapi juga digunakan sebagai media pembelajaran. Game sebenarnya penting untuk perkembangan otak, untuk meningkatkan konsentrasi dan melatih untuk memecahkan masalah dengan tepat dan cepat karena dalam game terdapat berbagai konflik atau masalah yang menuntut kita untuk menyelesaikannya dengan cepat dan tepat. Penelitian tugas akhir ini adalah membuat sebuah game yang menyajikan pembelajaran bahasa Inggris dan matematika yang sengaja dikemas dalam bentuk permainan supaya dapat meningkatkan minat belajar anak. Sasaran pengguna game ini adalah anak kelas II dan III sekolah dasar. Game ini memiliki 2 pilihan permainan, yaitu edukasi bahasa Inggris dan edukasi matematika. Edukasi bahasa Inggris bertujuan untuk melengkapi sebuah kata, sedangkan edukasi matematika bertujuan melengkapi sebuah operasi aritmatika sederhana. Game ini dibuat dengan tampilan dan gameplay yang menarik sehingga dapat membuat anak-anak lebih tertarik dan lebih mudah belajar bahasa inggris dan matematika."
355,SISTEM INFORMASI EVALUASI PENILAIAN LAYANAN PROGRAM STUDI (Studi Kasus: Teknik Informatika Universitas Trunojoyo Madura) ,"Dalam peningkatan mutu akademik maupun non-akademik mahasiswa teknik informatika Universitas Trunojoyo Madura (UTM), diperlukan adanya evaluasi penilaian layanan program studi yang meliputi beberapa aspek seperti pengembangan bakat minat, bimbingan dan konseling, serta pembinaan soft skill. Saat ini, penilaian dilakukan dengan menggunakan lembaran kertas yang sangat rentan terjadinya duplikasi data serta beresiko besar mengalami kerusakan atau kehilangan karena tidak adanya pengawasan. Selain itu, jumlah data yang masuk dan harus dihitung mencapai tiga ribu data setiap semester. Dari data sebanyak itu, tim jaminan mutu diharuskan memberikan evaluasi yang cepat dan tepat. Penelitian ini menempatkan key performance indicator sebagai nilai pembanding bagi keseluruhan nilai dari setiap aspek layanan yang telah dihitung dengan metode Cumulative Voting. Sementara untuk penilaian angka kepuasan mahasiswa, penilaian dihitung menggunakan metode SMARTER yang memperhatikan setiap kriteria penilaian dan memberikan pembobotan di setiap aspek maupun jenis layanan program studi Teknik Informatika UTM. Berdasarkan hasil ujicoba yang diterapkan, sistem ini dinilai mampu memberikan kemudahan penilaian serta mengetahui hasil layanan dengan presentase 79% yang masuk kedalam kategori memuaskan.  
Kata kunci: Sistem Informasi (SI), layanan prodi, SMARTER Teknik Informatika UTM, Cumulative Voting, Key Performance Indicator (KPI) "
356,Penerapan Metode Collaborative Filtering untuk Menentukan Keterkaitan Topik Tugas Akhir,"       Seiring dengan perkembangan teknologi informasi banyak aktifitas manusia yang dapat dipermudah dan dikomputerisasi. Dalam tugas akhir ini memberikan alternatif untuk mempermudah mendapatkan rekomendasi topik tugas akhir. Ketika user mengakses sebuah topik tugas akhir maka output yang diperlukan tidak hanya menampilkan satu dokumen saja,melainkan dokumen-dokumen terkait dengan topik itu hendaknya juga ditampilkan, sehingga hal ini dapat mempermudah terhadap user yang melakukan pencarian refrensi topik tugas akhir. Collaborative filtering merupakan salah satu metode yang saya pakai untuk mendapatkan rekomendasi itu. Data yang dipakai menggunakan pilihan topik secara personal sehingga didapatkan rekomendasi topik tugas akhir yang berbeda-beda untuk setiap user. Collaborative Filtering, sebuah metode yang menganalisa teks yang biasa diakses oleh orang lain. Sebelum metode collaborative filtering diterapkan sebelumnya dilakukan proses pencarian biasa / VSM Vektor Space Model. 
     Besarnya jumlah kesamaan kata yang dimiliki oleh setiap dokumen terhadap data baru, ditambah dengan besar kecilnya nilai perkalian bobot kata antara dokumen baru dengan dokumen representasi, serta besar kecilnya perkalian nilai vector antara dokumen baru dan dokumen representasi, sangat mempengaruhi kedalam kategori mana suatu dokumen tugas akhir akan ditempatkan.

Kata kunci: collaborative filtering, vector space model (VSM)"
357,"SISTEM PENDUKUNG KEPUTUSAN PENENTUAN 
PEMBERIAN REWARD BERDASARKAN HASIL KINERJA 
PEGAWAI MENGGUNAKAN METODE FUZZY-ANALYTIC 
HIERARCHY PROCESS (F-AHP) (STUDI KASUS PADA PDAM 
BOJONEGORO)","Sumber Daya Manusia (SDM) merupakan salah satu faktor yang diperhitungkan dalam  perusahaan, penilaian kinerja bertujuan untuk memotivasi kinerja individu. Reward merupakan bentuk penghargaan atau apresiasi kepada suatu prestasi tertentu yang diberikan yang bertujuan untuk menarik dan mempertahankan SDM untuk mencapai sasaran yang telah didtetapkan oleh perusahaan. Pada tugas akhir ini mencari alternatif terbaik berdasarkan kriteria-kriteria yang telah ditentukan menggunakan pendekatan metode Fuzzy-analytic hierarchy Process. Proses perhitungan pada FAHP dalam menentukan  penerima reward terdapat dua kriteria yaitu sasaran kerja pegawai dan perilaku kerja pegawai. Hasil pembobotan dari Metode FAHP dapat mendukung keputusan penentuan penerima reward pada PDAM Bojonegoro. Dengan penelitian ini diharapkan mampu mendorong perusahaan untuk memperhatikan kualitas SDM diperusahaan, salah satunya dengan memberikan reward pada pegawai yang berprestasi. Hasil dari penelitian tugas akhir ini berdasarkan analisis GAP Perbedaan cara penilaian kinerja pada kriteria perilaku kerja pada PDAM Bojonegoro dengan sistem menghasilkan nilai GAP yaitu 10. Maka adanya nilai GAP atau besar kecilnya nilai GAP yang dihasilkan dari perbandingan cara penilaian kinerja antara PDAM dengan sistem dapat mempengaruhi hasil penerima reward."
358,IDENTIFIKASI GAYA KOGNITIF MELALUI POLA BROWSING SISWA DENGAN KUISIONER BERBASIS MBTI MENGGUNAKAN METODE DECISION TREE,"E-learning merupakan salah satu dari perkembangan sistem teknologi informasi dalam dunia pembelajaran yang membantu dan memudahkan kegiatan belajar mengajar dalam suatu lingkungan lembaga pendidikan, dimana penggunanya adalah pelajar atau siswa. Dalam suatu pembelajaran, setiap siswa memiliki gaya kognitif yang berbeda-beda. Maka dari itu, diperlukan identifikasi gaya kognitif siswa untuk dijadikan acuan metode pembelajaran yang dapat meningkatkan kinerja dan persepsi belajar siswa. Dalam penelitian ini, identifikasi gaya kognitif siswa dilakukan melalui pengamatan pola browsingnya dengan kuisioner berbasis MBTI (Myers Briggs Type Indicator) menggunakan metode Decision Tree yaitu algoritma C4.5. Dari hasil uji coba yang telah dilakukan pada penelitian ini, terdapat 3 partisi pohon keputusan,  dimana pada tiap partisi memiliki tingkat keakurasian yang berbeda. Pada pohon keputusan partisi 1 menghasilkan akurasi sebesar 74,3%, pohon keputusan partisi 2 menghasilkan akurasi sebesar 60,65%, dan pohon keputusan partisi 3 menghasilkan akurasi sebesar 68,61%. Karena pohon keputusan partisi 1 memiliki nilai akurasi tertinggi sebesar 74,3%, maka rule pada pohon keputusan partisi 1 digunakan sebagai acuan untuk mengklasifikasikan gaya kognitif pada data baru. 

Kata Kunci : E-learning, Gaya Kognitif, MBTI, Algoritma C4.5
"
359,PERANCANGAN DAN PEMBUATAN DIGITAL LIBRARY DENGAN MENGGUNAKAN METODE K-NEAREST NEIGHBOR (KNN),"Seiring perkembangan teknologi dan cepatnya aliran data maka kebutuhan informasi akan meningkat dan menyebabkan peningkatan jumlah dokumen digital yang sangat pesat, dengan fakta tersebut maka seorang pengguna kesulitan dalam pencarian dan penemuan kembali dokumen digital. untuk menangani hal tersebut salah satunya dengan membangun daftar indeks dalam suatu sistem, Sehingga dengan dibangunya digital library diharapkan dapat membantu dan meningkatkan penyampaian informasi tentang electronic book, serta memudahkan user dalam pencarian dokumen yang diinginkan. Information retrieval merupakan salah satu cara untuk memperoleh informasi tentang electronic book  dengan melakukan penelusuran kembali atas electronic book yang tersimpan dalam database. Proses mengumpulkan semua informasi yang ada di dalam  halaman web menggunakan web crawler, web crawler akan berjalan menelusuri halaman web dan mengumpulkan dokumen-dokumen kemudian melakukan proses download data yang telah dikumpulkan oleh web crawler . Dokumen-dokumen tersebut akan diklasifikasikan menggunakan  metode K-Nearest Neighbor (KNN). K-Nearest Neighbor merupakan metode klasifikasi data berdasarkan voting terbanyak antara data training dan data testing dari klasifikasi tersebut didapatkan tingkat akurasi nilai k (ketetanggaan) k.1-k.7 adalah 80%-70% sedangkan akurasi k.8-k.20 antara 60%, 50%, dan 30% dengan demikian semakin banyak nilai k maka semakin berkurang tingkat akurasi pada proses klasifikasi.

Kata Kunci: Digital Library, Information Retrieval, Web Crawler, K-nearest Neighbor"
360,RANCANG BANGUN SISTEM PENDUKUNG KEPUTUSAN PENJURUSAN SISWA SMA MENGGUNAKAN METODE VIKOR DAN ENTROPY,"Perkembangan teknologi pada saat ini telah dirancang untuk dapat mempermudah pekerjaan manusia. Sistem pendukung keputusan merupakan suatu teknologi yang dapat membantu untuk pengambilan suatu keputusan yang pada awalnya hanya dikerjakan secara manual hingga dapat diselesaikan dengan sistem yang telah terkomputerisasi. Penjurusan minat siswa SMA merupakan salah satu permasalahan yang dapat diselesaikan dengan menggunakan Sistem Pendukung Keputusan.
Sistem Pendukung Keputusan ini menggunakan metode Vikor dan Entropy. Vikor merupakan salah satu metode pengambilan keputusan yang dapat membantu para pengambil keputusan dalam melakukan perangkingan, dimana Entropy sebagai pembobotan dari setiap kriteria yang bertujuan untuk memberikan objektifitas pembobotan kriteria yang telah ditetapkan oleh panitia penjurusan di SMA Negeri 1 Wonoayu. Sistem ini menggunakan 3 kriteria yakni, hasil rekomendasi tes IQ, nilai placement tes IPA, dan nilai placement tes IPS.
Pada penelitian ini, hasil rekomendasi didapatkan dengan merangking semua hasil pengolahan data nilai siswa dan membandingkan dengan minat siswa. Tingkat akurasi penjurusan pada sistem ini terhadap data asli penjurusan mencapai 92%.
"
361,RANCANG BANGUN SISTEM INFORMASI MANAJEMEN ARSIP (Studi Kasus : SMK NEGERI 2 SURABAYA),"Pengelolaan surat dalam suatu organisasi memegang peranan penting dalam proses administrasi. Dalam hal ini sistem tata persuratan menjadi salah satu faktor yang berpengaruh dalam pengelolaan surat pada SMK Negeri 2 Surabaya. Dengan adanya sistem ini dapat mengurangi penggunaan waktu yang cukup lama dalam pengarsipan surat dan disposisi, mengurangi penggunaan kertas, memperkecil kemungkinan terjadinya kesalahan dalam pencatatan, mempercepat proses pencarian surat, memudahkan pengontrolan surat disposisi serta mudah dalam penggunaan.Tujuan penelitian ini untuk membantu dan mempermudah user dalam mengelola surat, membuat disposisi ,membuat surat tugas dan memperoleh informasi melalui SMS gateway. Berdasarkan hasil respons tata usaha, waka, guru dan kepala sekolah terhadap aplikasi Sistem Informasi Manajemen Arsip menunjukan respons yang positif dengan persentase total respons tata usaha sebesar 94,1% (sangat baik), persentase total respons waka sebesar 96,4% (sangat baik), persentase total respons guru sebesar 91,7% (sangat baik) dan persentase total respons kepala sekolah sebesar 83,3% (sangat baik).
"
362,SISTEM INFORMASI AKADEMIK SEKOLAH BERBASIS WEB FRAMEWORK LARAVEL,"Sistem Informasi Akademik adalah sistem komputerisasi atau teknik pemanfaatan komputer sebagai alat bantu proses yang dirancang dan dibuat untuk mengolah data-data yang berhubungan dengan informasi akademik. Dalam perkembangannya, kebutuhan akademik menjadi lebih kompleks yang dapat mempersulit dalam penyimpanan data dan memperlambat dalam penyampaian informasi. SMA Negeri 1 Lamongan adalah sekolah yang sedang mengembangkan teknologi komputer dalam berbagai aspek-aspek kegiatan belajar dan mengajar. 
	Dalam mengolah data dan penyampaian informasi akademik, SMA Negeri 1 Lamongan masih menggunakan aplikasi sederhana yang mempunyai kelemahan dalam proses penyampaian informasi akademik. Tujuan penelitian ini untuk membangun Sistem Informasi Akademik Sekolah yang dapat diakses secara online dan menggunakan SMS gateway. Pengembangan sistem ini menggunakan bahasa pemrograman PHP dengan web framework Laravel, menggunakan MySQL sebagai database, dan menggunakan Gammu sebagai SMS gateway. 
	Berdasarkan hasil respon petugas, kepala sekolah, guru, waka kurikulum dan siswa terhadap Sistem Informasi Akademik Sekolah Berbasis Web Framework Laravel, menunjukan respon yang positif dengan persentase total respon petugas sebesar 92,42% (sangat baik), persentase total respon kepala sekolah sebesar 92,31% (sangat baik), persentase total respon guru sebesar 86,36% (sangat baik), persentase total respon waka kurikulum sebesar 90,48% (sangat baik), dan persentase total respon siswa sebesar 93,33% (sangat baik).
"
363,Sistem Informasi Manajemen Keuangan Berbasis Web Di Sekolah Tinggi Ilmu Administrasi Dan Manajemen Kepelabuhanan (STIAMAK) Barunawati Surabaya,"Dalam mengelola data keuangan, Sekolah Tinggi Ilmu Administrasi dan Manajemen Kepelabuhanan (STIAMAK) Barunawati Surabaya masih menggunakan cara manual dalam mengolah data keuangannya yaitu dengan mencatatkan pada sebuah buku besar dan hanya dibantu aplikasi Ms.Excel. Petugas yang berwenang juga harus menuliskan ke dalam buku transaksi pembayaran serta bukti pembayaran berupa kuitansi yang ditulis secara manual. Sering pula terjadi kehilangan data keuangan sehingga menimbulkan kesalahan pada proses pembuatan laporan karena pencatatan yang dilakukan secara manual. Pembuatan sistem informasi manajemen keuangan ini bertujuan mempermudah pihak yang berwenang dalam hal ini bendahara untuk mengolah seluruh kegiatan yang berhubungan dengan transaksi keuangan antara lain pembayaran SPP, uang gedung, pembayaran tugas akhir dan KKN, penggajian, pengelolaan kas kecil dan laporan pemasukan dan pengeluaran. Sistem informasi manajemen keuangan ini juga dapat melakukan pencetakan kuitansi dan membantu bendahara dalam menyusun laporan harian maupun bulanan.

Kata kunci: sistem informasi manajemen, Sekolah Tinggi Ilmu Administrasi dan Kepelabuhanan (STIAMAK) Barunawati Surabaya
"
364,"PENERAPAN APLIKASI STEGANOGRAFI DENGAN METODE
LSB MENGGUNAKAN FILE AUDIO","Pertukaran informasi merupakan suatu yang dianggap biasa dan mudah untuk saat ini, terlebih
lagi semakin berkembangnya internet yang mendukung singkatnya waktu untuk saling bertukar
pesan. Setiap individu di dunia ini pasti memiliki informasi rahasia baik itu bersifat pribadi
atau organisasi. Salah satu teknik penyembunyian pesan rahasia adalah steganografi, yang
merupakan seni dan ilmu menulis pesan tersembunyi atau menyembunyikan pesan dalam suatu
media sehingga selain si pengirim dan si penerima, tidak ada seorangpun yang mengetahui atau
menyadari bahwa ada suatu pesan rahasia. Metode steganografi yang digunakan dalam
pengamanan pesan ini adalah LSB (Least Significant Bit) metode penyembunyian pesan
dengan memodifikasi bit terakhir dari file carrier dengan bit-bit pesan dan hanya menyebabkan
perubahan nilai bit satu lebih tinggi atau satu lebih rendah. Dengan menggunakan audio
sebagai media penyisipannya. Untuk pengujian stego-wav penulis menggunakan metode SNR
(Signal to Noise Ratio), jika hasil pengujian di atas 30dB, maka stego-wav dianggap layak
untuk didengarkan. Hasil dari pengaplikasian tugas akhir ini akan berupa file stego audio yaitu
file audio yang sudah berisi pesan rahasia yang telah tersisip di dalamnya. Dari total sampel
audio wav sebanyak 30 sampel yang dilakukan uji coba penyisipan dan ekstraksi pesan,
seluruhnya dapat tersisip dan terekstraksi sempurna atau dengan kata lain tingkat akurasinya
mencapai 100%, sedangkan untuk hasil pengujian SNR dari sebanyak 20 sampel uji coba , 15
sampel berhasil dan 5 sampel mengalami error dengan kata lain tingkat akurasi mencapai 75%.

Kata kunci : LSB, steganografi, audio."
365,"SISTEM INFORMASI PENDATAAN ALUMNI BERBASIS WEB PADA SEKOLAH
(Studi Kasus : SMKN 1,Sampang)","Sekolah menengah kejurusan (SMKN 1) adalah salah satu sekolah negeri yang  ada  di sampang.  Program  studi  yang  ada  di SMKN 1  meliputi program  studi Teknik Gambar Bangunan, Teknik Elektronika Industri, Teknik Komputer Jaringan, Multimedia, Farmasi, Akuntansi, dan Pemasaran.  Tujuan  di  buat  sistem  informasi  ini adalah  untuk menyajikan  informasi  yang  bermanfaat  bagi  kepentingan  evaluasi hasil  pendidikan  tinggi  dan  selanjutnya  dapat  digunakan  untuk  penyempurnaan dan  penjaminan  kualitas  SMKN 1,Sampang.
	Tahapan yang dilakukan dalam penelitian adalah pengumpulan data dilakukan berdasarkan peninjauan secara langsung ke sekolah SMKN 1,Sampang.pengembangan sistem menggunakan berbasi sWeb yang dilanjutkan dengan perancangan yang meliputi perancangan proses,perancangan basis data.
	Hasilnya berupa aplikasi sistem informasi alumni berbasis web pada sekolah yang dapat di implementasikan melalui internet dan PHP sebagai bahasa skrip (scrip language) dan MySQL untuk pengolahan database server dan tool PHPMyAdmin


Kata Kunci : Sistem Informasi, Alumni, SMKN 1.
"
366,Sistem Informasi Evaluasi Mutu Akademik Dan Proses Pembelajaran Studi Kasus: Program Studi Teknik Informatika Universitas Trunojoyo Madura Menggunakan Metode Enhanced Cumulative Voting,"Untuk meningkatkan kualitas pembelajaran pada Universitas Trunojoyo Madura jurusan teknik informatika diperlukan adanya evaluasi pembelajaran. Salah satu cara adalah membuat survei. Peserta survei adalah mahasiswa dan hasilnya menjadi masukan tim penjamin mutu. Kondisi pengisian survei dan rekapitulasi hasil saat ini dilakukan dengan cara penulisan pada kertas sehingga akan dibuatkan sebuah sistem secara elektronik mulai dari pengisian hingga rekapitulasi. Metode yang digunakan saat ini adalah cumulative voting. Metode tersebut  mudah dan cepat di implementasikan. Namun hasilnya kurang dapat diandalkan. Dikarenakan metode Cumulative Voting tidak melihat latar belakang obyek yang berkontribusi dalam mutu akademik dalam hal ini adalah mahasiswa. Maka dari itu dalam pembahasan ini akan menggunakan metode Enhanced Cumulative Voting selanjutnya disingkat (ECV). Dimana metode ini meningkatkan kualitas hasil dari Cumulative Voting dengan cara mengelompokan obyek mahasiswa ke dalam beberapa kriteria, yakni tahun angkatan, jumlah kehadiran, status mata kuliah yang diambil dan lama waktu pengisian form. Setelah mahasiswa di kelompokan, maka akan dilakukan pembobotan menggunakan metode Analytical Hierarchy Process skala 1-9. Dengan menggunakan metode ECV maka hasil dari evaluasi diharapkan akan mendekati kenyataan dikarenakan melihat dari pengelompokan berdasar kriteria.

Kata Kunci: AHP, Cumulative Voting, weights, method of ranking."
367,RANCANG BANGUN PORTAL BERITA EVALUASI MUTU AKADEMIK DAN PROSES PEMBELAJARAN STUDI KASUS: PROGRAM STUDI TEKNIK INFORMATIKA UNIVERSITAS TRUNOJOYO MADURA,"Internet adalah salah satu teknologi yang berperan penting dalam berkomunikasi di zaman yang sudah modern seperti saat ini. Web adalah halaman informasi yang disediakan melalui jalur internet sehingga bisa diakses di seluruh dunia selama terkoneksi dengan jaringan internet. Portal web yaitu website yang menjadi pintu gerbang, starting point bagi pengunjung untuk memulai aktifitasnya di internet. Portal Akademik merupakan sebuah sistem informasi yang berfungsi sebagai integrator informasi akademik yang ada di berbagai unit akademik (program studi/fakultas) sekaligus sebagai sarana komunikasi antar civitas akademika kampus. Sistem  ini dibangun dari kondisi eksistensi informasi akademik di kampus yang sangat beragam dan bervariasi bentuknya, sehingga membutuhkan sebuah “portal” yang akan mengintegrasikan informasi-informasi tersebut sehingga mempermudah akses publik. Termasuk proses evaluasi yang biasanya dilakukan oleh mahasiswa Teknik Informatika Universitas Trunojoyo yang diadakan setiap semester. Biasanya evaluasi ini dilakukan secara manual dengan mengisi form evaluasi berupa lembaran kertas. Hal tersebut dinilai kurang efektif. Oleh sebab itu dibuatlah rancang bangun portal yang diharapkan memudahkan mahasiswa dalam melakukan pengisian evaluasi dan informasi terkait mutu akademik dan proses pembelajaran di prodi Teknik Informatika Universitas Trunojoyo."
368,"SISTEM INFORMASI GEOGRAFIS (SIG) PENENTUAN JALUR TERPENDEK UNTUK MENGHINDARI DAERAH RAWAN BANJIR
(STUDI KASUS PROPINSI JAWA TIMUR)","Pada musim hujan sering terjadi banjir pada beberapa daerah yang berada di Kota Surabaya. Sistem informasi geografis (SIG) mampu menyajikan informasi fisik suatu daerah yang berpengaruh dalam menentukan daerah rawan banjir serta menentukan jalur terpendek yang terjadi pada wilayah jawa timur. Pengguna juga dapat menentukan jalur terpendek dengan menggunakan metode Breadth First Search (BFS) yang menggunakan fungsi heuristic guna mengarahkan pencarian pada peta yang direpresentasikan dalam konsep graph, yang berguna untuk menghindari daerah mana yang seringkali terjadinya bencana banjir serta dapat meminimalkan kerugian serta kemacetan yang terjadi propinsi jawa timur. Penelitian ini dilakukan untuk pencarian rute terpendek antara perumahan sampai dengan tempat perumahan yang akan menjadi tujuan."
369,ANALISIS PENGARUH KENAIKAN HARGA BBM TERHADAP PENDAPATAN MASYARAKAT NELAYAN DENGAN MENGGUNAKAN AHP DAN FUZZY TSUKAMOTO,"Salah satu kelompok masyarakat yang memperoleh dampak langsung dari kenaikan harga BBM adalah masyarakat nelayan pesisir. Nelayan adalah komunitas dengan tingkat pendapatan terendah dibandingkan sektor usaha lain. Bagi Nelayan, BBM merupakan komponen  penting dalam kegiatan operasional mereka yang pada akhirnya berpengaruh pada harga jual hasil laut. Di sisi lain, kenaikan biaya operasional tidak diimbangi oleh peningkatan daya beli konsumen ikan. Oleh karena itu diperlukan sebuah penelitian pengaruh harga BBM terhadap pendapatan Nelayan pesisir di Kecamatan Camplong Kabupaten Sampang. Penelitian ini hasil akhir adalah hasil yang akan disarankan akan diberi bantuan dengan keterangan Rendah. Dari hasil 5 sampel data yang dilakukan, nilai akhir sebelum kenaikan harga BBM dengan hasil = 0,104033094 mengalami penurunan setelah kenaikan harga BBM naik dengan hasil = 0,071810804. Untuk membantu masyarakat nelayan karena dampak kenaikan harga BBM masyarakat nelayan pesisir agar disarankan mendapat bantuan yang ada pada program pemerintah. Seperti BLT atau BLSM, dengan keterangan berpenghasilan Rendah. 

Kata Kunci: Nelayan Pesisir, AHP , Fuzzy Tsukamoto.
"
