index,title,abstract_cleaned 
416,"SISTEM MANEJEMEN KEANGGOTAAN ORGANISASI BERBASIS Framework

STUDI KASUS : UKM (Unit Kreatif Mahasiswa ) Creative Computer Club

",organisasi rupa kumpul orang diri orang lebih kumpul buah wadah punya visi misi sama capa visi misi buah organisasi gantung anggota anggota salah satu organisasi mahasiswa ukm unit giat mahasiswa ada tiap guru tinggi baik negeri maupun swasta masalah system anggota kerap jadi salah satuf actor rancu informasi buah organisasi salah satu contoh bagaimana cara proses manajemen anggota buah organisasi ukm anggota asal jurus beda semester beda karena untuk atas masalah atas suatu organisasi cermat bagaimana cara manajemen anggota dari ukm proses manajemen sebut bias jalan efektif efisisen teliti penelitiakan rancang buah sistem atur manajemen keangotaan organisasi khusus ukm unit giat mahasiswa creative computer club hasil respon aplikasi sistem informasi data anggota bas web upa kuisioner admin anggota respon positif presentasi total respons admin besar anggota besar
417,"TUGAS AKHIR

SISTEM INFORMASI MANAJEMEN ASET PADA UPT DINAS PENDIDIKAN

KEC. BABAT. KAB. LAMONGAN

",era globalisasi teknologi tiap kantor instansi dinas didik butuh informasi cepat tepat akurat dapat beri mudah pecah masalah makin kompleks dinas didik salah satu informasi butuh informasi kena aset milik jumlah aset besar sebar bagai unit butuh manajemen baik biasa sebut manajemen aset atas dinas didik butuh suatu sistem informasi dapat untuk kelola aset milik liput pengadaaan aset terima aset ganti aset pinjam aset pelihara aset hasil uji coba sistem adalah buah produk upa sistem informasi manajemen aset kantor upt dinas didik didik bas web sistem informasi ini milik menu upa input data aset pelihara aset lapor aset kata kunci sitem informasi manajemen aset upt dinas didik camat babat kabupaten lamongan
418,PENERAPAN LOGIKA FUZZY PADA NON PLAYER CHARACTER (NPC) ENEMY UNTUK GAME HEROES OF SURABAYA,game action sekarang makin butuh npc enemy milik perilaku manusia masuk sesuai kuat enemy muncul enemy behavior boss tiap level hadap mampu player butuh rule tepat enemy imbang mampu player teliti ini tuju terap buah cerdas buat artificial intelligence ai dalam game rancang variasi mampu enemy muncul enemy perilaku boss sesuai level dasar mampu player metode ialah logika fuzzy sugeno ordo nol tahap proses tentu anggota tentu rule inferensi komposisi defuzzyfikasi laku tiga uji pertama mecari persentase umum player main game laku uji hadap player main game tiga banding guna fuzzy nonfuzzy hasil fuzzy perilaku boss milik gera dinamis serang ganas serang dan tahan fuzzy mampu hp enemy tingkat kali lipat kali lipat kali lipat kali lipat fuzzy muncul gameplay spawning enemy baru banyak enemy boss enemy boss enemy boss dasar hasil sebut game hos kata adaptive player
419,RANCANG BANGUN GAME BOMB MATH MENGGUNAKAN METODE PEMBELAJARAN SCRAMBLE,game edukasi rupa upaya tingkat efisiensi media kandung unsur didik bagai alternatif inovasi mudah proses ajar perlu bangun buah game judul bomb math implementasi ajar hitung matematika game bomb math metode ajar scramble ajar scramble sendiri rupa metode kaca soal jawab telah sedia game bomb math stage main stage bangkal level mode jumlah stage sampang level mode kurang stage pamekasan level mode kali stage sumenep level mode kombinasi jumlah kurang kali pola kaca angka gameplay sedia pola metode input main guna drag touch dasar hasil survey responden implementasi game bomb math golong sangat manfaat mudah main persentase segi manfaat segi mudah dapat tarik simpul game manfaat karena bantu asah mampu hitung mudah main tampil game sangat baik nilai responden banyak interface tombol sangat mudah nilai banyak game sangat tarik persentase nilai dari responden banyak kata kunci mobile android game bomb math
420,Sistem Pendukung Keputusan Kelayakan Pemberian Kredit Nasabah Dengan Metode Algoritma C4.5,beri pinjam nasabah banyak faktor timbang ambil putus layak nasabah faktor jadi timbang analisa beri kredit kenal istilah c character capacity capital collateral condition of economy faktor sebut akan jadi kriteria sistem dukung putus nilai layak kredit seleksi tentu terima layak nasabah butuh suatu sistem dukung putus sistem dukung putus rupa suatu sistem hasil alternatif putus bagai alat bantu ambil putus beri alternatif terima tidak aju kredit mohon kredit harap teliti adalah rancang aplikasi sistem dukung putus mampu beri putus layak kredit calon nasabah metode sistem dukung putus yaitu metode algoritma c rupa algoritma pohon putus sering guna buat suatu pohon putus milik tingkat akurasi tinggi tentu putus hasil uji sistem guna algoritma c capai tingkat akurasi jumlah data latih data uji sedangakan untuk data latih data uji capai tingkat akurasi besar kata kunci kredit sistem dukung putus spk algoritma c
421,Aplikasi Pengelompokan Lahan Menggunakan Self Organizing Map (Som) Di Kabupaten Sumenep,tani rupa salah satu sektor utama beri kontribusi besar perkonomian kabupaten sumenep salah satu prosedur tajam kualitas mutu hasil tani dinas tani kabupaten sumenep rencana program kerja daya tani organisasi tani tingkat produktivitas sejahtera tani lalu tingkat aksesibilitas informasi tani kembang potensi tani khusus komoditas palawija perata hadap potensi komoditas palawija realisasi sebut perintah perlu meta karakteristik potensi lahan tiap daerah kelompok camat dasar sama ciri potensi lahan dapat beri bijak dan tingkat layan butuh tani metode self organizing map bagai metode tugas akhir bagai metode kelompok unsupervised sesuaiuntuk hasil karakteristik potensi lahan tiap kluster oleh indikator potensi lahan mudah klarifikasi bijak perintah perata potensi tani palawija kata kunci aplikasi kelompok tani clustering komoditas palawija palawija self organizing map som
422,Visualisasi Analisa Pembelajaran (Learning Analytics) pada E-Learning Mata Kuliah Sistem Informasi,elearning jadi konsep didik masa kini manfaat teknologi jaring komputer laku ajar elearning nilai kurang nilai pola perilaku mahasiswa laku ajar elearning mampu beri fitur ajar sesuai karakter mahasiswa laku ajar proses ajar ajar sistem elearning mudah evaluasi baik dosen maupun mahasiswa perlu visual learning analytics sistem sebut visual learning analytics laku menganalisa ajar hasil akhir bentuk ajar bas gambar grafik diagram sistem elearning mata kuliah sistem informasi sistem olah cara ambil log elearning bagai sumber cari pola perilaku guna kemudian data kelompok dasar kriteria telah hasil kelompok sebut kemudian visualisasi bentuk speedometer implementasi sistem dosen mudah mengamatimengevaluasi nilai pola perilaku mahasiswa laku ajar mahasiswa evaluasi pola perilaku diri sendiri laku ajar dasar hasil uji coba terap sistem cara seluruh nilai terap baik mahasiswa maupun dosen dengan nilai ratarata mahasiswa nilai ratarata dosen masuk kategori baik kata kunci elearning visual learning analytics sistem informasi
423,Klasifikasi Tingkat Diabetic Retinopathy Menggunakan K-Nearest Neighbors dan Moment Invarians Berbasis Fitur,salah satu hasil komplikasi sakit diabetes mellitus retinopati diabetes sakit buta cara permanen tidak tangan sejak dini angka sandang retinopati diabetes terus tingkat iring tambah sandang diabetes mellitusuntuk perlu suatu sistem dapat deteksi sakit sejak gejala awal teliti buat buah perangkat lunak deteksi retinopati diabetes cara otomatis dapat langkah utama proses deteksi langkah pertama siap citra input citra input citra asli bentuk grayscale citra asli eliminasi buluh darah laku eliminasi buluh darah proses overlapping citra hasil segmentasi buluh darah citra original database langkah ektraksi fitur moment invariant method hasil proses ekstraksi fitur guna proses klasifikasi knn classifier laku uji data testing untuk dapat grade hasil klasifikasi tingkat parah diabetic retinopathy sistem dapat kerja tingkat akurasi maksimum besar dasar ubah nilai k akurasi maksimum dengan ubah jumlah training capai
424,Membangun Aplikasi Pembelajaran Matematika Dasar Bangun Datar Menggunakan Bahasa Pemrograman Python pada Perangkat Bergerak.,abstrak elearning rupa sistem baru kembang baik hingga sudah banyak ajar telah dukung elearning elearning proses ajar hanya sekolah sudah laku mobile dukung elearning buat mobile learning bahasa pemrograman python singkat fleksibel buat aplikasi apa itu python punya tipe data operasi tingkat tinggi cepat buat sistem aplikasi tipe objek telah hasil teliti ini bangun aplikasi ajar matematika dasar bangun datar sekolah dasar lalu tahap utama kumpul informasi rencana buat uji coba kualitas ajar bangun datar bangun tinjau aspek tampil isi ajar teknologi adalah baik guna rentang skor aspek tampil tunjuk ratarata aspek isi aspek ajar aspek teknologi guna ajar bangun datar dampak baik hadap tuntas ajar siswa pada uji coba kelompok besar siswa siswa tuntas ajar ajar bangun datar kata kunci mobilelearning android python elearning
425,SISTEM PENDUKUNG KEPUTUSAN PEMILIHAN PERUMAHAN DENGAN  METODE FUZZY ANALYTICAL HIERARCHY PROCESS  (STUDI KASUS : PERUMAHAN DAERAH GRESIK) ,rumah rupa tempat tinggal rupa faktor penting bagai tingkat harkat martabat manusia rumah lengkap beberapa sarana juga prasarana dukung huni nyaman sesuai banyak developer rumah tawar macammacam rumah bagai tipe buat kosumen sering rasa bingung pilih rumah ingin pecah masalah sebut buat buah sistem dukung putus pilih rumah metode fuzzy analytical hierarchy process beberapa kriteria akan banding kriteria di banding teliti liput harga rumah luas rumah luas bangun jumlah kamar jumlah lantai teliti akan hasil buah sistem dukung putus dapat beri rekomendasi konsumen pilih rumah teliti harap dapat bantu konsumen pilih rumah huni ingin terap metode fuzzy analytical hierarchy process sistem hasil uji coba uji sistem guna kuesioner telah sebar banyak responden sistem sesuai ingin customer besar sedang customer nilai cukup sesuai presentase besar kata kunci rumah sistem dukung putus spk fuzzy analytical hierarchy process
426,SISTEM PENDUKUNG KEPUTUSAN REKOMENDASI PEMILIHAN MUSAHIL ASRAMA DENGAN METODE ENTROPY DAN TOPSIS (STUDI KASUS : ASRAMA UNIVERSITAS TRUNOJOYO MADURA) ,asrama universitas trunojoyo madura utm rupa salah satu tempat tinggal mahasiswa fasilitas lengkap biaya murah aman jamin kampus tingkat daftar huni asrama tiap tahun perlu musahil tiap kamar asrama jadi damping huni asrama jadwal giat seharihari pantau selalu tertib taat atur jaga etika lama jadi huni asrama proses seleksi musahil laku guna software microsoft excel atas sistem lama sebut buat sistem rekomendasi pilih musahil sesuai kriteria aktif aji wawancara ipk semester nonfakultas ilmu islam fik bahasa arab kriteria tambah fakultas ilmu islam fik metodologi guna proses sistem dukung putus rekomendasi pilih guna metode entropy topsis hasil terap metode ini adalah fakultas ilmu islam banyak puter besar putera besar sedang nonfakultas ilmu silam banyak putera besar puter besar kata kunci musahil sistem dukung putus entropy topsis
427,Sistem Pendukung Keputusan untuk Pemilihan Desain Interior dengan Menggunakan Fuzzy Analytical Hierarchy Process (FAHP),terap desain interior ruang perlu timbang aspek indah nyaman fungsionalitas karena rasa sukar orang awam akan terap desain interior ruang ancang sistem dukung putus pilih desain interior laku bantu pihak bingung tentu desain interior akan terap ruang karena perlu buah sistem bantu pilih desain interior terap suatu timbang unsurunsur penting desain interior mana unsur sebut milik nilai kualitatif sistem proses data kualitatif sebut perlu metode konversi data kualitatif sebut guna hitung prioritas antar kriteria kriteria beberapa alternatif desain interior hal guna metode fuzzy analytical hierarchy process fahp nanti dapat rekomendasi desain interior hasil hitung paling tinggi tentu sesuai ingin pihak yang akan terap desain interior hasil rekomendasi sistem lalu proses uji objektifitas sebar kuisioner responden dapat hasil ratarata nilai besar poin sesuai rekomendasi ingin customer kata kunci desain interior fuzzy analytical hierarchy process sistem dukung putus
428,RANCANG BANGUN OPEN LEARNER MODEL (OLM) PADA SISTEM E-LEARNING,elearning rupa media ajar bas komputer dukung proses ajar laku kelas elearning tuju tahu tingkat kompetensi mahasiswa butuh waktu cukup lama dekat intensif tahu kompetensi milik mahasiswa masalah sebut atas olm open learner model sistem elearning mana sistem sebut mevisualisasikan mahasiswa segi kompetensi sumber asal nilai otomatis sistem nilai refleksi mahasiswa nilai otomatis sistem liput soal latih qiuz uji tengah semester uts uji akhir semester uas sumber data ada open learner model olm visualisasi bagai macam bentuk penelitan guna bentuk visualisasi upa tree map table smiley faces word cloud radar plot network ada open learner model olm informasi tingkat kompetensi cepat bagi mahasiswa harap dapat tahu kompetensi ajar tiap modul dasar uji coba terap sebar kuisioner sistem ini nilai mampu beri mudah mahasiswa refleksi diri sendiri hasil nilai presentase masuk kategori baik kata kunci elearning open learner model olm refleksi
429,Penetapan harga jual produk dengan simulasi sistem dinamik untuk meningkatkan profitabilitas,bijak tetap harga jual buah produk suatu unit usaha rupa strategi penting proses jual harus putus cara cepat tepat kecuali pt putri kedaton masuk usaha cukup besar bidang salah satu produk hasil usaha adalah aspal hotmix tetap harga aspal hotmix per tonase hingga pasang tetap cara acak patok harga pasar sebab jual untung hasil masih maksimal atas masalah tetap harga sebut perlu analisis strategi tetap harga tepat gambar sistem ada pasar nyata solusi dapat adalah lalu dekat simulasi sistem dinamik metode sebut sangat cocok kasus variabel selalu ubah sedang software dapat adalah aplikasi vensim dasar hasil simulasi tetap harga lalu simulasi dapat tingkat profit besar tingkat profit kembang skenario efisiensi biaya mana kondisi optimis skenario ini bisa tingkat profit besar skenario harga bbm bisa laku ramal harga saat jadi naik turun harga bbm
430,SISTEM REKOMENDASI PENDUKUNG KEPUTUSAN PEMILIHAN KEPALA SEKOLAH MENGGUNAKAN ALGORITMA C45. (STUDI KASUS: Dinas Pendidikan Kabupaten Madiun).,maju tiap sekolah tengah pertamamenengah atas lepas pengaruh bagaimana mampu kepala sekolah kelola seluruh sumber daya ada sekolah sebut perlu sumber daya manusia kualitas guruguru milik potensi prestasi jadi kepala sekolah dapat wujud didik kualitas proses seleksi pilih kepala sekolah laku guna software microsoft excel ambil putus calon kepala sekolah dinas didik kabupaten madiun rupa hal relatif sulit karena dapat bagai kriteria pengaruh antara didik akhir usia lama ajar sertifikat didik wawancara surat sehat tugas akhir ini tuju bangun sistem dukung putus punya mampu analisa pilih kepala sekolah guna algoritma c mana algoritma c rupa pohon putus milik tingkat akurasi tinggi tentu putus teliti yang telah laku tahu nilai precision algoritma c partisi data hasil nilai besar nilai accuracy algoritma c partisi data nilai besar kata kunci algoritma c pilih kepala sekolah sistem dukung putus
431,KLASIFIKASI FASE DIABETIC RETINOPATHY PADA FUNDUS MATA MENGGUNAKAN GRAY LEVEL RUN LENGTH MATRIX (GLRLM),diabetes melitus rupa suatu kondisi mana tinggi kadar gula darah lebih kisar normal salah satu sakit hasil komplikasi diabetes melitus diabetic retinopathy sakit rusa retina mata resiko buta cara permanen derita deteksi sakit bisa laku cara lihat informasi citra fundus mata dari perlu teliti klasifikasi fase diabetic retinopathy lalu citra fundus mata tugas akhir guna metode gray level run length matrix glrlm bagai metode ekstraksi fiturnya dapat tiga langkah utama proses klasifikasi teliti langkah pertama ubah citra asli jadi grayscale kemudian laku masking overlay eliminasi blood vessel citra grayscale hasil proses segmentasi langkah adalah ekstraksi fitur guna metode glrlm proses akhir klasifikasi fase guna metode manhattan uji laku hadap database messidor methode to evaluate segmentation and indexing techniques in the field of retinal ophtamology telah klasifikasi dasar hasil teliti uji hadap sistem dapat tingkat akurasi tinggi besar kata kunci diabetic retinopathy gray level run length matrix blood vessel masking overlay manhattan messidor
432,"SISTEM PAKAR UNTUK DIAGNOSA PENYAKIT PULPA DENGAN METODE DEMPSTER
SHAFER",sakit gigi rupa sakit paling banyak keluh masyarakat indonesia sakit gigi awal gigi lubang apabila tangan cara serius sebab timbul sakit pulpa salah satu penting rongga gigi sakit pulpa sifat agresif komulatif arti daerah rusak dapat sembuh apabila tangan cepat tepat sedang sakit gigi mulut rupa sakit empat paling mahal biaya sembuh dasar data tinggi derita sakit pulpa rendah jumlah pasien mampu obat dokter butuh biaya mahal dengan implementasi metode dempster shafer buat suatu alternatif sistem pakar dapat bantu derita sakit pulpa dapat tahu diagnosa sakit tahu cara awat harus keluar biaya mahal teliti telah hasil sistem pakar mendiagnosa sakit pulpa telah laku uji coba kasus data nilai akurasi besar kata kunci pulpa sistem pakar dempster shafer
433,KLASIFIKASI DIABETIC RETINOPATHY PADA CITRA RETINA MENGGUNAKAN PRINCIPAL COMPONENT ANALYSIS (PCA),mata alat indera bagai fungsi rentan hadap sakit diabetik retinopathy rupa salah satu sakit mata akibat diabetes mellitus resiko derita terus tambah iring lama idap sakit bahkan mampu akibat buta antisipasi rusa lebih parah perlu sistem mampu deteksi fase diabetic retinopathy dr cara dini sistem bangun teliti rupa sistem untuk deteksi fase diabetic retinopathy guna metode principal component analysis pca metode klasifikasi knearest neighbor knn sistem dapat golong citra retina empat fase dr normal poliferative diabetic retinopathy pdr non poliferative diabetic retinopathy npdr macular edema me uji laku hadap citra retina database methode to evaluate segmentation and indexing techniques in the field of retinal ophtamology messidore sudah klasifikasi sesuai tingkat fase hasil analisis uji laku sistem dapat tingkat akurasi tinggi kata kunci diabetic retinopathy principal component analysis k nearest neighbhor messidore
434,Sistem Pendukung Keputusan Penentuan Pegawai Berprestasi dengan Metode Weighted Product (WP) dan TOPSIS,proses pegawai prestasi dinas komunikasi informatika kabupaten sumenep saat masih laku microsoft excel sistem kerja cukup lambat sulit kelola data terkadang sebab jadi salah ambil putus atas sistem lama sebut buat sistem dukung putus mana metode nilai objektif buat sistem harus perhati kriteriakriteria telah tetap atur kepala bkn nomor tahun laksana atur perintah nomor tahun nilai prestasi kerja pns metodologi guna proses sistem dukung putus tentu pegawai prestasi metode weighted product topsis hasil uji tunjuk tentu pegawai prestasi dua metode olah data sebut punya tingkat akurasi banding hitung manual
435,Klasifikasi Citra Mata Penderita Diabetic Retinopathy Menggunakan Simplify 2D-LDA,deteksi sakit diabetic retinopathy laku bagai teliti machine learning bas image processing dalam praktek citra harus deteksi bagai ciri normal justru anggap bagai ciri sakit bagai contoh optic disc deteksi bagai lemak protein eksudat karena penelitipeneliti telah kembang metode hilang optic disc proses klasifikasi parah sakit diabetic retinopathy akurasi dapat lebih tinggi proses hilang optic disc eliminasi optic disc citra asli telah tempel citra proses segmentasi tahap lanjut laku ekstraksi fitur dapat karakteristik citra teliti ekstraksi fitur guna metode simplify dlda rupa sederhana metode lda hitung akurasi coba guna similarity measurement ecludian distances guna metode hasil dapat lama coba capai guna citra eliminasi optic disc banding data data latih uji besar
436,Integrasi Kinect Dan Unity3D Menggunakan  Kinect SDK Untuk Pembuatan 3D Runner Game,game rupa hibur multimedia main atur sering bagai sarana refreshing input sensor gerak game bagai sarana olahraga tubuh rupa nilai lebih banding game jenis umum hanya input keyboard mouse touch screen sensor gerak populer ini kinect salah satu game populer ini d runner game teliti ini buat buah d runner game bas sensor gerak game buat gabung unityd kinect kinectwrapper sensor kinect guna sensor kinect xbox model d sedia model d gratis asset store game engine unity uji laku responden usia tahun hanya guna kaos celana user keringat dan dasar dari konten game suguh tunjuk game dapat guna olahraga tubuh saat uji coba user coba kali coba kali coba kali namu tidak ada user hanya coba kali ini menujukkan game dapat buat user tantang coba
437,Penerapan Gamification pada E-Learning Pembelajaran SQL,terap elearning guru tinggi banyak beri manfaat dosen mahasiswa terap elearning dosen laku ajar cara dinamis mahasiswa ajar cara fleksibel gantung tempat waktu guna elearning nilai efisien sistem elearning beri hasil maksimal mahasiswa mahasiswa tahu kemampuanya cara personal tanpa tahu mampu mahasiswa dosen elearning belum mampu tampil cara global hasil telah capai seluruh mahasiswa masalah sebut selesai tambah fitur elearning terap konsep gamification gamification rupa konsep ajar terap konsep game proses ajar fitur tambah elearning upa quiz challenge dan latih tutorial beri dosen sistem bangun guna lms learning management system moodle bagai sistem elearning mata kuliah sql diimplementasikanya sistem dosen mudah tahu mampu seluruh mahasiswa sedang mahasiswa dapat tahu kemampuanya banding mampu mahasiswa dasar hasil ujicoba terap sistem cara seluruh nilai bisa terap baik mahasiswa dengan nilai masuk kategori baik
438,"PENERAPAN E-LEARNING BERBASIS LEARNING TECHNOLOGY SYSTEM ARCHITECTURE (LTSA)
(Studi Kasus : Mata Kuliah Basis Data 2)
",teliti rancang buah sistem ajar digital elearning electroniclearning rupa metode ajar manfaat teknologi bas komputer metode ajar tuju bagai media alternatif tunjang proses ajar didik khusus mata kuliah basis data teknik informatika universitas trunojoyo madura saat masih metode ajar cara konvensional mana proses ajar masih ajar didik temu cara langsung kelas sistem elearning bangun standar learning technology system architecture ltsa buah standar sistem ajar internasional kembang dasar ieee itu sistem juga bangun framework php bas mvc modelviewcontroller buat sistem lebih struktur teliti tekan sampai materi serta didik log aktivitas user log materi model ajar ini serta didik bangun paham tuntun pola pikir dalam ajar mandiri hasil harap ajar capai baik hasil kuisioner telah kepada mahasiswa aplikasi tunjuk sistem elearning bas learning technology system architecture ltsa cara seluruh baik nilai ratarata kata kunci elearning mvc learning technology system architecture
439,Sistem Pendukung Keputusan Penentuan Nomor Perlombaan Cabang Olahraga Atletik Dengan Metode Naive Bayes,suatu cabang olahraga atletik beberapa nomor lomba baik tingkat regional maupun internasional nomor nomor lomba sebut lari cepat lari tengah lompat jalan lempar cabang olahraga atletik bawah naung organisasi satu atletik seluruh indonesia pasi nilai laku cara manual sering jadi salah laku latih nomor lomba serta didik karena satu atletik seluruh indonesia pasi butuh buah sistem milik waktu komputasi cepat efisien olah data dukung sistem dukung sebut perlu buah metode salah satu metode akan sistem dukung putus nomor lomba yaitu metode naive bayes metode naive bayes fungsi klasifikasi data pada kelas tentu hasil klasifikasi sebut kemudian latih bagai bahan timbang serta didik akan gabung ada sistem harap latih lebih mudah tentu nomor lomba serta didik hasil uji sistem metode naive bayes data uji menghasikan tingkat akurasi data uji hasil akurasi data uji hasil akurasi
440,Klasifikasi Diabetic Retinopathy Menggunakan Gray Level Cooccurence Matrix (GLCM),abstrak salah satu sakit serang mata diabetic retinopathy dr rupa salah satu komplikasi sebab sakit diabetes gejala tunjuk sakit mikroneurisma hemorrhages excudets neovascularos deteksi sakit sebut laku lihat informasi citra retina lanjut dapat klasifikasi sesuai tingkat parah teliti tuju kembang suatu metode dapat utuk klasifikasi diabetic retinopathy sesuai tingkat parah proses klasifikasi hadap tingkat parah laku dasar fiture fiture citra retina oleh lalu proses ekstrasi fiture menggunakkan metode ekstrasi fiture gray level cooccurence matrix glcm fiture ciri sebut adalah max probability energy entropy autocorrelation contrast correlationdan homogeneity proses lanjut laku klasifikasi manhattan dapat hasil klasifikasi diabetic retinopahty hasil teliti hasil akurasi maksimal kata kunci diabetic retinopathy gray level cooccurence matrix glcm manhattan
441,KLASIFIKASI PENYAKIT DIABETIC RETINOPATHY PADA CITRA RETINA MENGGUNAKAN METODE TWO DIMENSIONAL PRINCIPAL COMPONENT ANALYSIS (2DPCA),diabetic retinopathy rupa buah sakit komplikasi sakit diabetes mellitus rusak buluh darah buta permanen resiko sakit diabetic retinopathy dapat lihat kasat mata butuh waktu lama tahu hasil metode nilai kurang efektif perlu sistem deteksi sakit diabetic retinopathy cepat tepat efisien teliti tuju klasifikasi tingkat parah sakit diabetic retinopathy proses klasifikasi sakit diabetic retinopathy awal proses segmentasi kemudian lanjut proses ekstraksi fitur metode two dimensional principal component analysis dpca tahap akhir teliti rupa klasifikasi laku ukur mirip metode ecludian distance metode telah uji citra database messidor diri citra asli format tif ratarata akurasi kenal dapat citra laku eliminasi optic disk besar ratarata akurasi citra kenal eliminasi optic disk besar ratarata akurasi kenal image enhancement normalisasi citra besar ratarata akurasi nonimage enhancement nonnormalisasi citra besar kata kunci klasifikasi diabetic retinopathy two dimensional principal component analysis dpca akurasi
442,Deteksi Optic Disc Citra Retina Berbasis Algoritma Differential Morphological Profile (DMP),differential morphological profile dmp rupa metode saran proses deteksi optic disc od citra fundus retina metode dmp teliti dmp dilasi metode jadi tingkat ukur structure element banyak delta proses dilasi tiap iterasi jadi citra hasil metode upa citra tepi daerah duga bagai optic disc od butuh empat tahap dapat daerah od harap tahap pertama gaussian low pass filtering dilasi preprocessing differential morphological profile dilation dapat tepi daerah od lanjut proses baik citra contrast stretching otsu tresholding proses biner tahap tiga proses hilang noise ambil region of interest roi empat temu daerah optic disc bentuk lingkar dasar titik pusat jarijari dapat proses teliti mengggunakan database inspire avr diri citra retina fundus warna citra groundtruth akurasi besar teliti dapat iterasi nila proses dmp dilasi ratarata sensitivity specificity accuracy baik dapat adalah dan ini tunjuk metode dmp dilasi sangat baik guna untuk deteksi optic disc banding metode morphology kata kunci differential morphological profile dmp dilasi deteksi optic disc sensitivity specificity accuracy
443,SISTEM PENDUKUNG KEPUTUSAN PEMILIHAN SALES TERBAIK MENGGUNAKAN METODE SIMPLE ADDITIVE WEIGHTING (SAW),abstraksi pegawai rupa faktor dukung buah usaha instansi dari pt xl axiata bangkal beri harga pegawai sales cara pilih pegawai sales baik tiap tahun karna pegawai faktor dukung buah instansi dengan karyawan milik standar kualifikasi usaha produktivitas usaha tetap jaga makin tingkat proses pilih karyawan baik prestasi sangat rumit karna perlu timbang timbang cermat oleh hasil informasi hitung akurat cepat tepat penuh kriteria harap butuh proses komputerisasi bantu tekhnologi oleh itu butuh buah sistem bas komputer rasa sangat perlu penuh tuntut akan butuh informasi tambah pilih karyawan baik prestasi pt xl axiata bangkal di laku cara manual hitung software microsoft excel ini dasar tulis laku teliti buat program sistem dukung putus pilih sales baik metode simple additive weighting saw bas java kata kunci sistem informasi sistem dukung putus pegawai sales pt xl axiata bangkal simple additive weighting saw prestasi baik
444,RANCANG BANGUN APLIKASI PANDUAN TINGKAT PENCAPAIAN PERKEMBANGAN ANAK USIA 4-5 TAHUN PADA PERANGKAT BERGERAK,saat kembang teknologi kembang sangat cepat salah satu teknologi informasi dunia didik banyak aplikasi agam bangun perangkat gerak aplikasi pandu tingkat capai kembang anak usia tahun belum sedia bsnp buah badan mandiri indepeden tugas kembang pantau pelakasanaan evaluasi standar nasional didik capai tingkat kembang anak usia tahun rupa salah satu giat milik standard tentu badan standar nasional didik bsnp acu fungsi untuk tahu tingkat capai kembang tumbuh anak usia tahun jauh kembang anak tahu lingkung paud didik anak usia dini daftar padahal keluarga rupa salah satu tempat bina pertama anak aplikasi perangkat gerak jadi media efektif efisien awas kembang anak aplikasi pandu capai kembang anak usia tahun bangun mobile android bahasa pemrograman python kivy hasil survei kuisioner dapat tahu presentase aplikasi besar responden baik responden cukup baik responden rasa baik responden sangat baik aplikasi pandu kembang anak usia tahun jadi aplikasi sudah bangun rasa penting dapat guna dengan baik masyarakat awas kembang anak evaluasi tingkat mampu kembang anak kata kunci anak bsnp android python kivy
445,PENERAPAN FUZZY ANALYTHICAL HIERARCHY PROCESS (F-AHP)  PADA SISTEM PENDUKUNG KEPUTUSAN  PEMILIHAN RAKET  BADMINTON ,pilih raket badminton umum banyak produsen raket tawar bagai macam tipe raket lebih kurang orang baik latih atlet maupun masyarakat umum sering alami bingung pilih raket sesuai pilih raket perlu data kriteriakriteria spesifikasi raket milik sub kriteria masingmasing bagai tunjang langkah penting pilih raket langkah pertama proses kumpul data spesifikasi raket kriteria bagai ikut harga raket fleksibilitas raket bahan frame berat raket ukur grip raket jenis raket rengangan senar raket warna raket langkah proses rangking cara ali nilai bobot masingmasing kriteria tiap sub kriteria dapat laku seleksi cocok raket dasar data kriteria telah guna metode fuzzy analytical hierarchy process fahp milik fungsi cari bobot prioritas penting seluruh kriteria sub kriteria telah juga bagai proses dalam rangking bobot kriteria pilih raket nanti dapat rekomendasi raket hitung tinggi dan sesuai dasar teliti ini sesuai uji coba sistem milik tingkat sesuai responden kata kunci fahp sistem dukung putus raket
446,PENERAPAN METODE SIMPLE ADDITIVE WEIGHTING (SAW) DALAM PEMBUATAN PERANGKAT LUNAK SISTEM PENDUKUNG KEPUTUSAN UNTUK MENENTUKAN PROGRAM STUDI BAGI SISWA MADRASAH ALIYAH NEGERI (MAN) BANGKALAN,program studi jurus rupa masalah sangat penting siswa tengah atas pengaruh lancar proses ajar pilih guru tinggi madrasah aliyah negeri man bangkal dapat program studi program studi mipa ips bahasa agama proses program studi sebut laku cara manual guru bimbing konseling dasar nilai rapor minat siswa hal ini sebab hasil kurang akurat nilai sifat subjektif nilai dasar informasi formal dasar kriteria perlu laku dapat hasil akurat objektif program studi nilai dasar kriteria nilai akademik rapor siswa nilai ratarata mata ajar kelas x semester kait masingmasing program studi hasil angket jurus tes tahu laku cara online hasil psikotes empat kriteria sebut proses metode simple additive weighting saw hasil oleh uji coba sistem guna data data sesuai data jurus siswa ini data beda demikian persentase data yang sesuai capai kata kunci sistem dukung putus program studi simple additive weighting saw
